addr_1 addr_2 addr_3 addr_4 lon lat
陕西省 铜川市 王益区 七一路街道 109.089297 35.073547
陕西省 铜川市 王益区 红旗街街道 109.070487 35.0643
陕西省 铜川市 王益区 桃园街道 109.075615 35.068925
陕西省 铜川市 王益区 青年路街道 109.097925 35.0848726
陕西省 铜川市 王益区 王家河街道 109.0460718 35.0732666
陕西省 铜川市 王益区 王益街道 109.089308 35.0740983
陕西省 铜川市 王益区 黄堡镇 109.0211943 35.0041443
陕西省 铜川市 印台区 城关街道 109.0973058 35.1083793
陕西省 铜川市 印台区 三里洞街道 109.0976302 35.0941066
陕西省 铜川市 印台区 王石凹街道 109.1963487 35.1066435
陕西省 铜川市 印台区 印台街道 109.0907735 35.1371575
陕西省 铜川市 印台区 陈炉镇 109.1557406 35.0255369
陕西省 铜川市 印台区 红土镇 109.2613935 35.1381423
陕西省 铜川市 印台区 广阳镇 109.3552276 35.1188302
陕西省 铜川市 印台区 金锁关镇 109.0515648 35.2098122
陕西省 铜川市 印台区 阿庄镇 109.307715 35.171235
陕西省 铜川市 耀州区 永安路街道 108.97147 34.913269
陕西省 铜川市 耀州区 天宝路街道 108.9676775 34.9206065
陕西省 铜川市 耀州区 咸丰路街道 108.9242847 34.8991587
陕西省 铜川市 耀州区 正阳路街道 108.960334 34.904836
陕西省 铜川市 耀州区 锦阳路街道 108.945904 34.933434
陕西省 铜川市 耀州区 坡头街道 108.894722 34.852778
陕西省 铜川市 耀州区 董家河镇 108.9952348 34.9616377
陕西省 铜川市 耀州区 庙湾镇 108.7731276 35.1611645
陕西省 铜川市 耀州区 瑶曲镇 108.8764024 35.1924555
陕西省 铜川市 耀州区 照金镇 108.6339551 35.0581265
陕西省 铜川市 耀州区 小丘镇 108.7728456 34.9097924
陕西省 铜川市 耀州区 孙原镇 109.030954 34.941525
陕西省 铜川市 耀州区 关庄镇 108.8701201 34.9592334
陕西省 铜川市 耀州区 石柱镇 108.9602442 35.0712187
陕西省 铜川市 宜君县 宜阳街道 109.1166508 35.4032266
陕西省 铜川市 宜君县 彭镇 109.147693 35.496484
陕西省 铜川市 宜君县 五里镇 109.3054913 35.4591846
陕西省 铜川市 宜君县 太安镇 108.965328 35.3515673
陕西省 铜川市 宜君县 棋盘镇 109.1875627 35.3013919
陕西省 铜川市 宜君县 尧生镇 109.3439636 35.4281025
陕西省 铜川市 宜君县 哭泉镇 109.0795882 35.2952587
陕西省 铜川市 宜君县 云梦乡 109.177888 35.2127582
陕西省 宝鸡市 渭滨区 金陵街道 107.1514387 34.3725369
陕西省 宝鸡市 渭滨区 经二路街道 107.1303422 34.3706178
陕西省 宝鸡市 渭滨区 清姜街道 107.123605 34.3542835
陕西省 宝鸡市 渭滨区 姜谭街道 107.1148096 34.3608661
陕西省 宝鸡市 渭滨区 桥南街道 107.1374831 34.3611388
陕西省 宝鸡市 渭滨区 马营镇 107.2269002 34.3421881
陕西省 宝鸡市 渭滨区 石鼓镇 107.1511683 34.3467159
陕西省 宝鸡市 渭滨区 神农镇 107.1035822 34.3274368
陕西省 宝鸡市 渭滨区 高家镇 107.0814603 34.3637782
陕西省 宝鸡市 渭滨区 八鱼镇 107.2736936 34.3392997
陕西省 宝鸡市 金台区 中山东路街道 107.1543783 34.3766758
陕西省 宝鸡市 金台区 西关街道 107.1190664 34.3800475
陕西省 宝鸡市 金台区 中山西路街道 107.137636 34.3775044
陕西省 宝鸡市 金台区 群众路街道 107.1513233 34.3816108
陕西省 宝鸡市 金台区 东风路街道 107.1734605 34.3640303
陕西省 宝鸡市 金台区 十里铺街道 107.1915405 34.3687746
陕西省 宝鸡市 金台区 卧龙寺街道 107.241978 34.363901
陕西省 宝鸡市 金台区 陈仓镇 107.1939426 34.3653812
陕西省 宝鸡市 金台区 蟠龙镇 107.1997537 34.4179572
陕西省 宝鸡市 金台区 金河镇 107.1317719 34.4414563
陕西省 宝鸡市 金台区 硖石镇 107.0681691 34.3800958
陕西省 宝鸡市 陈仓区 虢镇街道 107.3755381 34.3550244
陕西省 宝鸡市 陈仓区 东关街道 107.4540408 34.3484729
陕西省 宝鸡市 陈仓区 千渭街道 107.3554724 34.3621184
陕西省 宝鸡市 陈仓区 阳平镇 107.4928113 34.3382713
陕西省 宝鸡市 陈仓区 千河镇 107.3064333 34.388344
陕西省 宝鸡市 陈仓区 磻溪镇 107.4038584 34.3235962
陕西省 宝鸡市 陈仓区 天王镇 107.4677932 34.3046868
陕西省 宝鸡市 陈仓区 慕仪镇 107.4365894 34.3888639
陕西省 宝鸡市 陈仓区 周原镇 107.375991 34.3935709
陕西省 宝鸡市 陈仓区 贾村镇 107.2042305 34.4517311
陕西省 宝鸡市 陈仓区 县功镇 107.0680776 34.5250756
陕西省 宝鸡市 陈仓区 新街镇 106.9605899 34.6479045
陕西省 宝鸡市 陈仓区 坪头镇 106.8954662 34.404626
陕西省 宝鸡市 陈仓区 香泉镇 106.7664128 34.529697
陕西省 宝鸡市 陈仓区 赤沙镇 106.6900728 34.4988458
