addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,火车南站街道,87.5846708,43.7781048,68,85,48,67,351,250,21,4,8,11,13,13,1,13,55,127,4558,8,16,20,30,4,0,61,51,2,0,1,0,2,0,0,1,11,18,782,6,7,6280560614,9328409,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区火车南站街道,20.0,30.0,18.0,20.0,88.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,仓房沟片区街道,87.5617647,43.746111,20,22,5,40,125,66,3,5,0,0,2,0,0,0,0,26,469,7,14,2,0,0,4,20,12,0,1,0,0,0,0,0,0,0,6,15,4,6,6280565106,9328415,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区仓房沟片区街道,20.0,30.0,0.0,20.0,70.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,环卫路街道,87.5528598,43.7914195,55,42,8,13,203,132,15,2,2,1,3,3,0,0,6,48,1297,8,13,0,0,0,0,31,9,7,0,0,0,0,1,0,0,0,4,14,4,6,6280635979,9328519,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区环卫路街道,20.0,30.0,10.0,20.0,80.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,骑马山街道,87.5460792,43.8243992,46,51,72,67,219,229,22,6,8,5,6,1,1,1,6,78,2266,8,14,8,5,11,5,16,18,0,0,0,0,0,0,0,0,0,5,46,5,7,6280668765,9328585,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区骑马山街道,20.0,30.0,5.0,20.0,75.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,平顶山街道,87.5718176,43.8258118,69,52,95,89,356,338,12,5,5,8,13,7,1,3,28,125,2376,8,11,5,6,16,4,38,45,2,1,1,1,1,0,0,0,0,20,514,5,9,6280713588,9328654,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区平顶山街道,20.0,30.0,15.0,20.0,85.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,兵团农十二师一零四团,87.448675,43.713806,8,0,17,8,19,0,0,1,0,0,0,0,0,0,1,6,66,5,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,-1,-1,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区兵团农十二师一零四团,5.0,20.1,0.0,14.7,39.8,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,兵团十二师西山农场,87.363775,43.781375,0,4,16,12,29,0,0,0,0,0,0,0,0,0,0,1,17,4,8,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,-1,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区兵团十二师西山农场,1.0,21.9,0.0,9.7,32.599999999999994,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,北京路街道,87.5725801,43.8319868,47,39,105,95,350,335,10,4,4,7,13,5,1,2,25,129,2231,8,11,2,5,19,3,43,43,5,1,2,3,0,0,0,0,2,15,515,6,7,6125212617,9088920,乌鲁木齐市新市区,乌鲁木齐市新市区北京路街道,20.0,30.0,12.0,20.0,82.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,二工街道,87.5641877,43.8711683,36,70,75,109,292,334,16,12,2,3,15,5,1,4,48,96,3412,8,12,0,16,1,31,43,44,4,1,1,1,4,0,0,2,12,14,672,6,5,6125212620,9330801,乌鲁木齐市新市区,乌鲁木齐市新市区二工街道,20.0,30.0,23.0,20.0,93.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,三工街道,87.5436205,43.8893539,3,52,57,104,204,283,9,9,4,3,9,4,1,2,41,87,3518,7,14,0,13,5,1,7,40,2,1,0,1,0,0,0,0,0,8,475,5,4,6125212626,9330800,乌鲁木齐市新市区,乌鲁木齐市新市区三工街道,20.0,30.0,10.0,20.0,80.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,石油新村街道,87.5232523,43.8737218,13,60,61,70,174,264,11,12,1,3,9,4,1,8,64,72,3302,7,12,0,14,11,13,29,43,0,2,0,0,0,0,1,0,13,11,501,6,4,6125212627,9330872,乌鲁木齐市新市区,乌鲁木齐市新市区石油新村街道,20.0,30.0,13.0,20.0,83.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,迎宾路街道,87.4905008,43.8916541,12,64,30,66,110,84,25,6,1,1,2,1,0,1,15,38,951,6,11,0,8,4,5,17,15,0,1,0,0,0,0,0,0,1,6,289,3,5,6125212631,9330886,乌鲁木齐市新市区,乌鲁木齐市新市区迎宾路街道,20.0,30.0,6.0,20.0,76.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,喀什东路街道,87.5849657,43.9017607,2,32,25,54,134,200,8,9,1,0,5,0,0,0,6,51,819,6,11,0,4,3,4,19,32,5,2,0,0,0,0,0,0,0,10,50,3,7,6125212623,9330890,乌鲁木齐市新市区,乌鲁木齐市新市区喀什东路街道,20.0,30.0,5.0,20.0,75.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,八家户街道,87.5924871,43.8654091,16,56,50,119,311,282,18,9,3,5,11,2,0,3,39,92,1556,8,12,8,8,15,22,53,30,6,2,0,0,0,0,0,0,2,14,88,4,7,6125212628,-1,乌鲁木齐市新市区,乌鲁木齐市新市区八家户街道,12.0,30.0,7.0,20.0,69.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,银川路街道,87.5881179,43.846208,34,41,85,97,424,324,17,6,3,10,11,6,0,0,21,123,1845,8,14,2,0,8,31,59,34,1,1,0,1,0,0,0,0,0,11,29,8,7,6125212630,9330892,乌鲁木齐市新市区,乌鲁木齐市新市区银川路街道,20.0,30.0,10.0,20.0,80.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,南纬路街道,87.5492872,43.8651854,33,74,83,93,273,336,15,12,2,3,16,5,1,8,68,99,4219,8,14,9,13,21,25,58,47,0,2,0,1,5,3,0,4,12,18,799,6,4,6125212625,9330894,乌鲁木齐市新市区,乌鲁木齐市新市区南纬路街道,20.0,30.0,28.0,20.0,98.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,杭州路街道,87.5715297,43.8932039,2,46,39,86,162,269,18,10,1,1,8,1,0,0,16,72,2085,6,12,0,3,9,5,25,29,1,0,0,0,2,0,0,0,1,9,216,4,6,6125212622,9330895,乌鲁木齐市新市区,乌鲁木齐市新市区杭州路街道,20.0,30.0,11.0,20.0,81.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,鲤鱼山街道,87.5713241,43.8428458,53,51,101,98,381,319,12,7,3,8,13,5,0,3,36,115,2564,8,13,2,2,18,9,58,43,5,1,2,2,3,2,0,0,6,15,463,7,9,6282466923,9342462,乌鲁木齐市新市区,乌鲁木齐市新市区鲤鱼山街道,20.0,30.0,26.0,20.0,96.0,79.86086956521739,72.51475409836065,46.12051886792453
