addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
重庆市,市辖区,万州区,李河镇,108.262162,30.816087,5,0,4,3,7,0,0,0,0,0,0,0,0,0,0,2,8,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2467939904,14077331,市辖区万州区,市辖区万州区李河镇,17.0,14.2,0.0,4.0,35.2,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,分水镇,108.083329,30.719703,5,0,7,2,7,0,0,0,0,0,0,0,0,0,0,1,12,2,5,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2467939899,14077149,市辖区万州区,市辖区万州区分水镇,16.0,10.7,0.0,6.2,32.9,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,余家镇,107.953767,30.811502,3,0,12,15,4,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,9,15,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2467939909,14077152,市辖区万州区,市辖区万州区余家镇,16.0,13.7,0.0,2.0,31.7,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,后山镇,108.028663,30.825888,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2467939902,14077150,市辖区万州区,市辖区万州区后山镇,16.0,6.7,0.0,3.0,25.7,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,弹子镇,108.0061024,30.8569394,1,0,0,15,8,0,0,0,0,0,0,0,0,0,0,1,11,2,3,1,0,0,11,4,0,0,0,0,0,0,0,0,0,0,1,11,2,3,2467939898,14077151,市辖区万州区,市辖区万州区弹子镇,16.0,14.8,0.0,5.2,36.0,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,长岭镇,108.4861343,30.7690059,10,1,10,21,40,1,0,0,0,0,0,0,0,0,0,1,14,4,6,1,0,0,7,12,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3858343977,14077178,市辖区万州区,市辖区万州区长岭镇,16.0,26.0,0.0,7.7,49.7,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,新田镇,108.401927,30.698658,9,8,6,16,17,2,0,0,0,0,1,0,0,0,0,3,15,5,3,2,4,0,2,12,1,0,0,0,0,1,0,0,0,0,1,0,3,2,2467546756,14077165,市辖区万州区,市辖区万州区新田镇,18.0,23.0,5.0,4.5,50.5,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,白羊镇,108.610984,30.816403,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2467546636,14077185,市辖区万州区,市辖区万州区白羊镇,16.0,9.5,0.0,1.0,26.5,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,龙驹镇,108.635182,30.610897,3,0,11,0,16,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,0,6,0,16,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2467546699,14077169,市辖区万州区,市辖区万州区龙驹镇,16.0,16.0,0.0,3.1,35.1,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,走马镇,108.4391051,30.5693911,4,0,6,2,4,0,0,0,0,0,0,0,0,0,0,3,4,1,3,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3933670419,14077167,市辖区万州区,市辖区万州区走马镇,18.0,9.1,0.0,3.4,30.5,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,罗田镇,108.565233,30.5171269,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2467546703,14077166,市辖区万州区,市辖区万州区罗田镇,17.0,12.2,0.0,2.0,31.2,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,太龙镇,108.536,30.9058,0,5,2,10,9,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3931677617,14077177,市辖区万州区,市辖区万州区太龙镇,17.0,16.1,0.0,2.2,35.300000000000004,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,长滩镇,108.599762,30.739163,5,0,3,11,19,0,0,0,0,0,0,0,0,0,0,1,21,3,2,5,0,1,4,6,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2467546646,14077170,市辖区万州区,市辖区万州区长滩镇,16.0,18.6,0.0,4.1,38.7,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,太安镇,108.659205,30.795537,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2467546727,14077171,市辖区万州区,市辖区万州区太安镇,16.0,7.3,0.0,2.3,25.6,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,白土镇,108.811405,30.59722,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,1,6,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0,2467546632,14077175,市辖区万州区,市辖区万州区白土镇,16.0,12.7,0.0,3.1,31.8,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,郭村镇,108.168,30.5634,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6242376306,14077147,市辖区万州区,市辖区万州区郭村镇,16.0,8.9,0.0,2.0,26.9,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,柱山乡,108.2737364,30.7334371,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,1,4,1,3,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2467939910,14077181,市辖区万州区,市辖区万州区柱山乡,16.0,13.8,0.0,3.5,33.3,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,铁峰乡,108.3963828,30.9683667,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,4,2,11,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3932010646,14077159,市辖区万州区,市辖区万州区铁峰乡,16.0,18.9,0.0,2.1,37.0,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,溪口乡,108.339241,30.610196,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2467546752,14077183,市辖区万州区,市辖区万州区溪口乡,16.0,9.5,0.0,1.1,26.6,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,长坪乡,108.248412,30.44274,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2467546641,14077162,市辖区万州区,市辖区万州区长坪乡,16.0,11.4,0.0,1.0,28.4,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,燕山乡,108.309082,30.554348,0,7,1,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2467546772,14077164,市辖区万州区,市辖区万州区燕山乡,16.0,9.0,5.0,2.0,32.0,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,梨树乡,108.747579,30.664378,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2467546691,14077168,市辖区万州区,市辖区万州区梨树乡,16.0,6.5,0.0,1.0,23.5,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,普子乡,108.8184376,30.5706593,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6242376309,14077174,市辖区万州区,市辖区万州区普子乡,16.0,10.6,0.0,2.6,29.200000000000003,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,地宝土家族乡,108.8957914,30.6593213,0,0,7,4,9,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6244871429,14077172,市辖区万州区,市辖区万州区地宝土家族乡,17.0,14.4,0.0,2.5,33.9,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,恒合土家族乡,108.754155,30.531465,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2467546660,14077173,市辖区万州区,市辖区万州区恒合土家族乡,16.0,7.0,0.0,1.4,24.4,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,黄柏乡,108.59377,30.9191258,0,4,10,5,5,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3931677589,14077179,市辖区万州区,市辖区万州区黄柏乡,17.0,14.3,0.0,3.2,34.5,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,茨竹乡,108.5058394,30.6599775,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6242376304,14077184,市辖区万州区,市辖区万州区茨竹乡,16.0,5.2,0.0,0.0,21.2,40.598076923076924,45.39692307692307,39.41852570320078
