addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
山西省,太原市,万柏林区,东社街道,112.456046,37.8885898,12,25,65,58,84,0,0,0,0,0,1,0,0,0,0,2,190,4,7,0,2,10,13,10,0,0,0,0,0,0,0,0,0,0,1,17,3,0,6680930655,9882250,太原市万柏林区,太原市万柏林区东社街道,17.0,24.0,0.0,19.0,60.0,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,小井峪街道,112.4913146,37.8497747,50,46,281,100,137,36,1,1,1,4,7,0,0,3,3,9,49,7,6,14,6,68,19,26,5,0,0,0,0,0,0,0,0,0,1,0,3,2,5263923993,9882256,太原市万柏林区,太原市万柏林区小井峪街道,20.0,30.0,5.0,10.9,65.9,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,西铭街道,112.4326091,37.862576,0,35,147,40,77,7,1,0,0,1,2,0,0,0,1,4,92,4,6,0,22,31,4,6,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5236655670,-1,太原市万柏林区,太原市万柏林区西铭街道,11.0,28.0,0.0,15.200000000000001,54.2,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,长风西街街道,112.5191195,37.8244203,71,42,88,154,165,8,9,0,13,4,11,5,0,11,72,9,75,8,5,0,10,29,13,27,0,1,0,1,0,3,0,0,1,1,2,3,3,3,6680930654,9882249,太原市万柏林区,太原市万柏林区长风西街街道,20.0,28.0,13.0,12.8,73.8,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,神堂沟街道,112.4619509,37.819601,15,6,30,43,65,0,2,0,0,0,3,0,0,0,0,1,19,6,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6680930661,9882254,太原市万柏林区,太原市万柏林区神堂沟街道,16.0,26.0,0.0,6.9,48.9,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,王化街道,112.3498961,37.8963649,0,1,4,5,44,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5236251030,14023741,太原市万柏林区,太原市万柏林区王化街道,16.0,23.700000000000003,0.0,3.0,42.7,67.05,57.865,42.070422535211264
山西省,太原市,晋源区,义井街道,112.5168715,37.7974182,56,32,90,139,153,8,16,1,6,0,8,4,0,2,66,7,130,7,7,10,2,0,26,28,3,1,1,1,0,1,0,0,0,8,1,3,4,4,4528839068,6749145,太原市晋源区,太原市晋源区义井街道,20.0,30.0,16.0,19.0,85.0,60.21666666666667,57.865,42.070422535211264
山西省,太原市,晋源区,罗城街道,112.4776826,37.765866,20,7,39,25,148,0,6,0,0,0,1,1,0,0,11,3,77,8,7,7,0,2,0,20,0,0,0,0,0,1,0,0,0,0,1,34,4,2,4528788132,6749094,太原市晋源区,太原市晋源区罗城街道,18.0,26.0,5.0,18.1,67.1,60.21666666666667,57.865,42.070422535211264
山西省,太原市,晋源区,晋源街道,112.506654,37.717741,15,15,15,15,225,0,7,1,0,2,2,0,0,0,1,1,245,7,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,2,2,-1,-1,太原市晋源区,太原市晋源区晋源街道,1.0,28.0,0.0,18.0,47.0,60.21666666666667,57.865,42.070422535211264
山西省,太原市,晋源区,金胜镇,112.485505,37.782905,33,12,77,44,124,2,0,0,0,0,5,0,0,0,0,2,37,7,5,7,2,23,0,24,0,0,0,0,0,0,0,0,0,0,1,0,6,3,4528622907,6749093,太原市晋源区,太原市晋源区金胜镇,17.0,26.0,0.0,8.7,51.7,60.21666666666667,57.865,42.070422535211264
