addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
吉林省,长春市,二道区,劝农山镇,125.6420657,43.8172674,3,0,2,2,40,0,0,0,0,0,0,0,0,0,0,12,0,3,1,3,0,2,2,14,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3812025765,17483408,长春市二道区,长春市二道区劝农山镇,20.0,22.2,0.0,1.0,43.2,67.51666666666667,51.954504504504506,47.34024767801857
吉林省,长春市,二道区,泉眼镇,125.5715353,43.8482643,2,0,2,12,77,0,0,0,0,0,0,0,0,0,0,14,0,3,0,2,0,0,4,28,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3812024667,17483407,长春市二道区,长春市二道区泉眼镇,20.0,23.0,0.0,0.0,43.0,67.51666666666667,51.954504504504506,47.34024767801857
吉林省,长春市,二道区,四家乡,125.7729122,43.8263795,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6432171584,17483409,长春市二道区,长春市二道区四家乡,20.0,9.2,0.0,1.0,30.2,67.51666666666667,51.954504504504506,47.34024767801857
吉林省,长春市,绿园区,正阳街道,125.2502332,43.8917474,16,38,37,74,142,46,7,2,3,2,3,0,0,4,18,11,390,4,15,0,1,8,5,20,7,0,0,0,0,0,0,0,0,6,1,21,3,5,6425694660,9515051,长春市绿园区,长春市绿园区正阳街道,20.0,30.0,11.0,20.0,81.0,76.45,51.954504504504506,47.34024767801857
吉林省,长春市,绿园区,春城街道,125.2646364,43.8765528,9,91,59,133,222,95,10,3,4,15,8,0,2,21,76,19,866,8,14,6,14,13,25,35,16,2,0,0,1,2,0,0,0,6,1,78,3,6,6425694650,16204056,长春市绿园区,长春市绿园区春城街道,20.0,30.0,21.0,20.0,91.0,76.45,51.954504504504506,47.34024767801857
吉林省,长春市,绿园区,青年路街道,125.284174,43.9018844,22,93,96,122,178,59,14,5,2,8,15,1,4,18,65,15,909,7,18,2,8,7,9,27,0,0,0,0,0,1,0,0,0,0,1,24,3,6,6425694656,9515048,长春市绿园区,长春市绿园区青年路街道,20.0,30.0,10.0,20.0,80.0,76.45,51.954504504504506,47.34024767801857
吉林省,长春市,绿园区,普阳街道,125.2768486,43.8901431,8,80,79,141,189,64,15,6,3,13,15,1,2,24,78,18,1145,7,16,2,8,5,19,19,0,0,0,1,1,0,0,0,0,1,1,4,3,2,11117163931,16204057,长春市绿园区,长春市绿园区普阳街道,20.0,30.0,11.0,20.0,81.0,76.45,51.954504504504506,47.34024767801857
吉林省,长春市,绿园区,铁西街道,125.3031707,43.9116326,28,81,98,127,213,45,16,5,0,9,29,3,2,13,89,17,1301,7,14,8,21,3,16,18,4,0,0,0,1,3,0,0,0,2,1,141,5,7,11851018114,17520222,长春市绿园区,长春市绿园区铁西街道,20.0,30.0,12.0,20.0,82.0,76.45,51.954504504504506,47.34024767801857
吉林省,长春市,绿园区,林园街道,125.2722216,43.9146643,18,43,44,60,110,10,3,0,2,2,4,0,0,0,7,10,184,5,15,1,0,14,9,13,0,0,0,0,0,1,0,0,0,1,1,22,1,5,6425694654,9515046,长春市绿园区,长春市绿园区林园街道,20.0,28.0,11.0,20.0,79.0,76.45,51.954504504504506,47.34024767801857
吉林省,长春市,绿园区,同心街道,125.1792129,43.855145,16,3,59,90,181,30,34,2,2,0,1,0,0,1,6,6,240,6,14,9,0,10,19,8,0,0,1,1,0,0,0,0,0,0,2,5,4,10,6425694658,9515049,长春市绿园区,长春市绿园区同心街道,20.0,30.0,5.0,20.0,75.0,76.45,51.954504504504506,47.34024767801857
