addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
陕西省,西安市,未央区,六村堡街道,108.8669338,34.3247951,23,0,18,24,190,0,7,4,0,0,1,0,0,0,0,3,33,8,13,0,0,2,3,28,0,0,0,0,0,0,0,0,0,0,1,10,4,2,11273984849,-1,西安市未央区,西安市未央区六村堡街道,10.0,28.0,0.0,12.3,50.3,73.64999999999999,57.49825581395349,38.41949924127466
陕西省,西安市,未央区,未央宫街道,108.8963858,34.2965318,26,38,52,71,257,357,6,6,0,1,3,1,0,5,30,23,10281,9,11,8,4,7,19,32,52,1,0,0,0,1,0,0,0,2,4,566,7,3,3079707875,-1,西安市未央区,西安市未央区未央宫街道,12.0,30.0,7.0,20.0,69.0,73.64999999999999,57.49825581395349,38.41949924127466
陕西省,西安市,未央区,汉城街道,108.9086431,34.3374903,20,7,30,56,239,170,7,3,0,6,15,1,0,15,76,2,2046,7,12,6,1,4,13,42,13,0,0,0,1,1,0,0,0,2,1,109,6,5,3079724986,-1,西安市未央区,西安市未央区汉城街道,9.0,30.0,12.0,20.0,71.0,73.64999999999999,57.49825581395349,38.41949924127466
陕西省,西安市,未央区,未央湖街道,108.9852261,34.4020986,2,39,33,93,68,101,6,2,1,0,9,1,0,0,5,5,75,8,10,0,4,2,21,6,26,0,1,1,0,4,1,0,0,3,1,8,3,4,11263770660,-1,西安市未央区,西安市未央区未央湖街道,12.0,30.0,18.0,16.3,76.3,73.64999999999999,57.49825581395349,38.41949924127466
陕西省,西安市,未央区,建章路街道,108.8378523,34.3330097,26,0,28,54,148,6,9,4,0,0,2,0,0,0,7,2,89,7,13,18,0,6,8,23,0,0,2,0,0,0,0,0,0,0,1,3,5,8,3079728728,-1,西安市未央区,西安市未央区建章路街道,9.0,30.0,0.0,17.200000000000003,56.2,73.64999999999999,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,小寨路街道,108.9397292,34.2262453,40,91,108,128,494,799,62,6,13,16,42,5,2,82,394,77,16400,8,20,9,15,17,9,113,99,13,0,7,2,5,1,0,23,76,12,1470,7,15,11233404693,17692126,西安市雁塔区,西安市雁塔区小寨路街道,20.0,30.0,28.0,20.0,98.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,大雁塔街道,108.9610676,34.22705,39,63,140,122,491,680,123,2,14,14,36,11,3,63,363,56,15091,9,20,13,6,30,15,87,86,8,1,3,4,6,1,0,10,37,3,1570,7,15,11233404691,17692127,西安市雁塔区,西安市雁塔区大雁塔街道,20.0,30.0,28.0,20.0,98.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,长延堡街道,108.9510969,34.1975372,18,39,88,107,312,533,73,8,6,11,21,3,1,27,213,5,7978,8,22,7,8,22,18,41,87,8,1,0,0,2,0,0,0,24,1,716,6,10,11233404694,20035146,西安市雁塔区,西安市雁塔区长延堡街道,20.0,30.0,16.0,20.0,86.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,电子城街道,108.9142404,34.2052121,22,81,94,123,276,648,44,10,5,10,32,6,1,77,217,21,6723,8,18,0,10,8,11,52,66,0,0,0,2,4,0,0,11,9,1,1059,3,6,3079723029,20035225,西安市雁塔区,西安市雁塔区电子城街道,20.0,30.0,23.0,20.0,93.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,等驾坡街道,109.0110105,34.2345406,39,60,103,91,243,421,78,2,0,7,27,2,1,1,58,13,9052,9,15,4,14,10,10,20,55,0,0,0,0,3,0,0,0,0,1,817,5,7,3079712102,20037690,西安市雁塔区,西安市雁塔区等驾坡街道,20.0,30.0,5.0,20.0,75.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,鱼化寨街道,108.8353794,34.2184937,32,6,64,113,232,93,10,4,8,0,23,3,2,10,38,1,2028,8,17,6,0,18,21,23,6,4,1,0,0,2,0,0,3,12,1,108,6,10,11250452177,20037650,西安市雁塔区,西安市雁塔区鱼化寨街道,16.0,30.0,18.0,20.0,84.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,丈八沟街道,108.8731047,34.2182897,9,93,108,178,292,473,33,5,24,5,35,9,1,133,361,2,4537,8,17,0,5,21,26,32,72,0,1,10,0,5,1,0,9,23,1,795,6,5,-1,-1,西安市雁塔区,西安市雁塔区丈八沟街道,2.0,30.0,23.0,20.0,75.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,曲江街道,108.9911613,34.2124398,24,23,113,116,275,347,106,6,1,4,23,3,2,16,100,4,7576,9,19,8,0,34,10,32,23,12,0,0,0,2,0,0,0,2,1,845,8,6,3079723031,20037687,西安市雁塔区,西安市雁塔区曲江街道,19.0,30.0,12.0,20.0,81.0,86.0,57.49825581395349,38.41949924127466
