addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
北京市,市辖区,西城区,天桥街道,116.3901422,39.8824304,69,166,124,357,581,1008,102,9,26,20,72,23,2,45,381,96,4635,8,20,0,31,23,42,64,132,6,1,0,2,9,0,0,0,43,5,415,8,9,8986305157,13202422,市辖区西城区,市辖区西城区天桥街道,20.0,30.0,21.0,20.0,91.0,96.53333333333333,77.71924198250728,77.71924198250728
北京市,市辖区,西城区,椿树街道,116.3731989,39.8925236,109,145,158,374,663,965,146,8,45,19,68,22,3,65,492,60,5785,8,22,0,43,8,41,59,103,4,1,3,4,8,3,0,7,41,5,468,7,9,8985515588,13210718,市辖区西城区,市辖区西城区椿树街道,20.0,30.0,28.0,20.0,98.0,96.53333333333333,77.71924198250728,77.71924198250728
北京市,市辖区,西城区,陶然亭街道,116.3766002,39.8788313,91,141,176,388,612,1014,134,9,27,21,74,19,2,34,337,87,4562,8,20,0,8,34,32,89,96,14,2,3,1,8,0,0,4,25,11,505,7,10,8985515589,13202421,市辖区西城区,市辖区西城区陶然亭街道,20.0,30.0,23.0,20.0,93.0,96.53333333333333,77.71924198250728,77.71924198250728
北京市,市辖区,西城区,广安门内街道,116.3591744,39.8949816,129,111,184,386,709,969,129,9,39,19,73,15,4,63,451,62,4800,8,20,11,40,17,50,99,112,5,0,1,2,10,1,1,7,35,1,601,6,13,8985515590,13210716,市辖区西城区,市辖区西城区广安门内街道,20.0,30.0,30.0,20.0,100.0,96.53333333333333,77.71924198250728,77.71924198250728
北京市,市辖区,西城区,牛街街道,116.3577296,39.8859696,141,138,166,454,678,1015,148,9,33,21,74,16,3,51,395,67,4208,8,20,0,24,27,42,123,122,30,1,9,3,11,5,1,11,70,3,751,7,10,8985515591,13210717,市辖区西城区,市辖区西城区牛街街道,20.0,30.0,30.0,20.0,100.0,96.53333333333333,77.71924198250728,77.71924198250728
北京市,市辖区,西城区,白纸坊街道,116.3549643,39.8796153,139,128,175,463,678,949,143,10,21,18,66,15,3,39,228,65,3548,8,20,0,9,36,25,157,127,53,1,10,3,12,6,1,11,76,3,716,6,10,8985515592,13202420,市辖区西城区,市辖区西城区白纸坊街道,20.0,30.0,30.0,20.0,100.0,96.53333333333333,77.71924198250728,77.71924198250728
北京市,市辖区,西城区,广安门外街道,116.3337873,39.877879,184,114,159,471,590,925,165,9,20,18,50,14,5,30,207,51,2679,8,17,7,6,28,40,77,76,3,2,0,0,8,0,1,0,3,4,100,5,7,8985515593,13210715,市辖区西城区,市辖区西城区广安门外街道,20.0,30.0,15.0,20.0,85.0,96.53333333333333,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,建外街道,116.4468382,39.9056161,163,128,130,359,524,898,52,8,17,16,75,9,9,114,795,55,4884,8,17,23,0,26,75,65,103,4,0,0,0,5,1,0,24,96,1,519,6,13,8986305148,15887516,市辖区朝阳区,市辖区朝阳区建外街道,20.0,30.0,23.0,20.0,93.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,朝外街道,116.4421434,39.9193547,162,147,178,338,515,974,76,3,19,15,65,17,10,124,1148,60,5346,8,20,20,5,24,33,51,98,11,1,5,4,5,1,0,15,159,2,535,8,10,8986961563,15887514,市辖区朝阳区,市辖区朝阳区朝外街道,20.0,30.0,28.0,20.0,98.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,呼家楼街道,116.4607251,39.9211852,171,130,108,412,390,840,105,6,15,12,56,14,5,105,1031,23,4643,8,20,23,26,9,43,51,121,11,1,3,3,11,0,0,12,167,1,759,7,6,8986305158,18259905,市辖区朝阳区,市辖区朝阳区呼家楼街道,20.0,30.0,23.0,20.0,93.0,85.23255813953489,77.71924198250728,77.71924198250728
